id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
oUNCIuGBc9YdzFyxWnDxxQ,cafe-cartel-singapore-2,Cafe Cartel,https://s3-media2.fl.yelpcdn.com/bphoto/KmoxAFgt2QPpJzOFbfC4VA/o.jpg,False,https://www.yelp.com/biz/cafe-cartel-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 1.30048, 'longitude': 103.8449097}",[],,"{'address1': '68 Orchard Rd #01-32/33/35', 'address2': 'Plaza Singapura', 'address3': '', 'city': 'Singapore', 'zip_code': '238839', 'country': 'SG', 'state': 'SG', 'display_address': ['68 Orchard Rd #01-32/33/35', 'Plaza Singapura', 'Singapore 238839', 'Singapore']}",6563362682.0,+65 6336 2682,1561.7939077955264
WswrVJcWmNuKsksKFilwUQ,ninja-bowl-singapore,Ninja Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/Xv3OQmyaOz5G8RuwUeqh_Q/o.jpg,False,https://www.yelp.com/biz/ninja-bowl-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,6,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"{'latitude': 1.27973609933289, 'longitude': 103.843322955072}",[],$$,"{'address1': '15 Duxton Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089481', 'country': 'SG', 'state': 'SG', 'display_address': ['15 Duxton Rd', 'Singapore 089481', 'Singapore']}",6562228055.0,+65 6222 8055,3874.4397700327613
A-TaoeP5FqTM9CXbgQM7iw,inuka-cafe-singapore,Inuka Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/nSqwCzsP78ddGR1uTol-tg/o.jpg,False,https://www.yelp.com/biz/inuka-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.40407, 'longitude': 103.79313}",[],,"{'address1': '80 Mandai Lake Rd', 'address2': 'Singapore Zoo', 'address3': None, 'city': 'Singapore', 'zip_code': '729826', 'country': 'SG', 'state': 'SG', 'display_address': ['80 Mandai Lake Rd', 'Singapore Zoo', 'Singapore 729826', 'Singapore']}",,,11872.42123982772
B-PGZDnhbUi5MGoDNFRzdA,sunset-railway-cafe-singapore,Sunset Railway Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/i5n6a8NLjNyja5Xm0c50QQ/o.jpg,False,https://www.yelp.com/biz/sunset-railway-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 1.3235523169291, 'longitude': 103.767795280034}",[],$,"{'address1': 'Clementi Arcade', 'address2': '41 Sunset Way, #01-02', 'address3': '', 'city': 'Singapore', 'zip_code': '597071', 'country': 'SG', 'state': 'SG', 'display_address': ['Clementi Arcade', '41 Sunset Way, #01-02', 'Singapore 597071', 'Singapore']}",6564630069.0,+65 6463 0069,9082.68565208089
TzMvNvRGreNwR1jZXBvZCg,il-pomeriggio-da-cova-singapore,Il Pomeriggio da Cova,,False,https://www.yelp.com/biz/il-pomeriggio-da-cova-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'food', 'title': 'Food'}]",5.0,"{'latitude': 1.30389, 'longitude': 103.8358307}",[],,"{'address1': '290 Orchard Road, #01-20A Paragon Shopping Centre', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '238859', 'country': 'SG', 'state': 'SG', 'display_address': ['290 Orchard Road, #01-20A Paragon Shopping Centre', 'Singapore 238859', 'Singapore']}",6567330777.0,+65 6733 0777,1886.8449978558926
E8y_A9CdXjDSpNW223fE3w,cafe-del-mar-sentosa-singapore,Cafe del Mar Sentosa,https://s3-media2.fl.yelpcdn.com/bphoto/mttTKUOe2Ay1pzkmKYfzCQ/o.jpg,False,https://www.yelp.com/biz/cafe-del-mar-sentosa-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'food', 'title': 'Food'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 1.253921, 'longitude': 103.814533}",[],,"{'address1': 'Siloso Beach Walk 40', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '098996', 'country': 'SG', 'state': 'SG', 'display_address': ['Siloso Beach Walk 40', 'Singapore 098996', 'Singapore']}",,,7710.489031707769
LjGnIWeZAyfpKvO2gxC1HA,mr-bean-singapore-16,Mr Bean,https://s3-media3.fl.yelpcdn.com/bphoto/iRlC-y-BhthbtwPla_VgkQ/o.jpg,False,https://www.yelp.com/biz/mr-bean-singapore-16?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.27938514120079, 'longitude': 103.833832460938}",[],$,"{'address1': 'Blk 4, Outram Road', 'address2': 'Singapore General Hospital', 'address3': '', 'city': 'Singapore', 'zip_code': '169608', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 4, Outram Road', 'Singapore General Hospital', 'Singapore 169608', 'Singapore']}",,,4212.47938071259
IzK60zgy9a8YzFreY9nDzw,mugiya-singapore,Mugiya,https://s3-media4.fl.yelpcdn.com/bphoto/VrRuFj6zQdsJZq0nupa3YA/o.jpg,False,https://www.yelp.com/biz/mugiya-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 1.31133, 'longitude': 103.8566132}",[],,"{'address1': '#B1-36 City Square Mall', 'address2': '180 Kitchener Road', 'address3': '', 'city': 'Singapore', 'zip_code': '208539', 'country': 'SG', 'state': 'SG', 'display_address': ['#B1-36 City Square Mall', '180 Kitchener Road', 'Singapore 208539', 'Singapore']}",,,904.322228921415
B6ZL0ryb7lnmq8H_RWeWjg,toast-box-esplanade-singapore,Toast Box Esplanade,https://s3-media4.fl.yelpcdn.com/bphoto/xwNxKb9FI2Jcvr6Gb08NDA/o.jpg,False,https://www.yelp.com/biz/toast-box-esplanade-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.28986, 'longitude': 103.8559189}",[],$$,"{'address1': '8 Raffles Avenue', 'address2': '#01-01/03', 'address3': '', 'city': 'Singapore', 'zip_code': '039802', 'country': 'SG', 'state': 'SG', 'display_address': ['8 Raffles Avenue', '#01-01/03', 'Singapore 039802', 'Singapore']}",,,2784.48592983832
DSn2qqBwQTU4Hzf-09xHrQ,yamakawa-super-singapore,Yamakawa Super,https://s3-media1.fl.yelpcdn.com/bphoto/KDu3OuHYn1KihtbWv-LQ5g/o.jpg,False,https://www.yelp.com/biz/yamakawa-super-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 1.28882181108408, 'longitude': 103.846719637513}",[],,"{'address1': '6 Eu Tong Sen St', 'address2': '#B1-28B, Clarke Quay Central', 'address3': None, 'city': 'Singapore', 'zip_code': '059817', 'country': 'SG', 'state': 'SG', 'display_address': ['6 Eu Tong Sen St', '#B1-28B, Clarke Quay Central', 'Singapore 059817', 'Singapore']}",6565349518.0,+65 6534 9518,2824.202438101292
aJG7i9XFIQBLfMnGrbquSw,cafe-360-outlet-1-singapore,Cafe 360 Outlet 1,https://s3-media1.fl.yelpcdn.com/bphoto/F_WusMHluwfruEkb28Y2iQ/o.jpg,False,https://www.yelp.com/biz/cafe-360-outlet-1-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.31802270872137, 'longitude': 103.843766984145}",[],,"{'address1': '159 Thomson Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '307612', 'country': 'SG', 'state': 'SG', 'display_address': ['159 Thomson Rd', 'Singapore 307612', 'Singapore']}",,,721.4606949878954
86I_3UFUIv4_4XBg2xZQjg,coffee-hive-singapore-6,Coffee Hive,https://s3-media1.fl.yelpcdn.com/bphoto/tvWGqvAeItfc67h1-GEusw/o.jpg,False,https://www.yelp.com/biz/coffee-hive-singapore-6?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.28877, 'longitude': 103.8051}",[],,"{'address1': '370 Alexandra Rd', 'address2': '#B1-44', 'address3': None, 'city': 'Singapore', 'zip_code': '159953', 'country': 'SG', 'state': 'SG', 'display_address': ['370 Alexandra Rd', '#B1-44', 'Singapore 159953', 'Singapore']}",6569097985.0,+65 6909 7985,5632.347385454585
gq_F86JgrUXS0tmgED1Q7A,the-coffee-bean-and-tea-leaf-singapore-23,The Coffee Bean & Tea Leaf,https://s3-media3.fl.yelpcdn.com/bphoto/a4aklpJKNcITnO1TKzaUnw/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-singapore-23?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.5,"{'latitude': 1.33066, 'longitude': 103.795578}",[],$,"{'address1': '1 Fifth Ave', 'address2': '#01-04 Guthrie House', 'address3': '', 'city': 'Singapore', 'zip_code': '268802', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Fifth Ave', '#01-04 Guthrie House', 'Singapore 268802', 'Singapore']}",6564683554.0,+65 6468 3554,6211.886461191376
rhI0QG2iUf0rbeGnmG0wGA,starbucks-southern-islands,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/TheDSX1HxWfvPNPJAQ18jQ/o.jpg,False,https://www.yelp.com/biz/starbucks-southern-islands?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.25637114745691, 'longitude': 103.820250463154}",[],$$,"{'address1': '8 Sentosa Gateway', 'address2': '', 'address3': '', 'city': 'Southern Islands', 'zip_code': '098269', 'country': 'SG', 'state': 'SG', 'display_address': ['8 Sentosa Gateway', 'Southern Islands 098269', 'Singapore']}",,,7170.6539225538645
gQpIXGMzhB14ziHQ3Kphdw,sapporo-petit-doughnut-singapore,Sapporo Petit Doughnut,https://s3-media2.fl.yelpcdn.com/bphoto/Q3lIZ5UpIm7ZmP1OsT_i-Q/o.jpg,False,https://www.yelp.com/biz/sapporo-petit-doughnut-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.3025399, 'longitude': 103.83461}",[],,"{'address1': '391 Orchard Rd', 'address2': '#Basement 2 Takashimaya Shopping Centre', 'address3': None, 'city': 'Singapore', 'zip_code': '238872', 'country': 'SG', 'state': 'SG', 'display_address': ['391 Orchard Rd', '#Basement 2 Takashimaya Shopping Centre', 'Singapore 238872', 'Singapore']}",,,2050.5923912984235
g6ZWY2_9FyGSKzno4KyKgw,funan-weng-ipoh-ho-fun-singapore,Funan Weng Ipoh Ho Fun,https://s3-media1.fl.yelpcdn.com/bphoto/2_OnMyMjAZgeYcg25c4ROw/o.jpg,False,https://www.yelp.com/biz/funan-weng-ipoh-ho-fun-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'food', 'title': 'Food'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'shopping', 'title': 'Shopping'}]",3.5,"{'latitude': 1.33208, 'longitude': 103.8489227}",[],,"{'address1': '480 Lorong 6 Toa Payoh', 'address2': '#B1-01', 'address3': None, 'city': 'Singapore', 'zip_code': '310480', 'country': 'SG', 'state': 'SG', 'display_address': ['480 Lorong 6 Toa Payoh', '#B1-01', 'Singapore 310480', 'Singapore']}",6563977005.0,+65 6397 7005,2016.5848911100134
QI2lW0M4VRYLYTzkGfWv7g,dimbulah-coffee-singapore,Dimbulah Coffee,,False,https://www.yelp.com/biz/dimbulah-coffee-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.29589425081729, 'longitude': 103.85659678332}",[],$,"{'address1': '38 Beach Rd', 'address2': 'South Beach Tower', 'address3': None, 'city': 'Singapore', 'zip_code': '189673', 'country': 'SG', 'state': 'SG', 'display_address': ['38 Beach Rd', 'South Beach Tower', 'Singapore 189673', 'Singapore']}",,,2197.749429330355
uIflNFvO5UlNEQwCoRdVFg,maccha-house-singapore,Maccha House,https://s3-media1.fl.yelpcdn.com/bphoto/JDlSm-sUPhlhu563ddlQLg/o.jpg,False,https://www.yelp.com/biz/maccha-house-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,13,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 1.3005678, 'longitude': 103.8397732}",[],$$,"{'address1': '181 Orchard Rd', 'address2': '#B1-40', 'address3': '', 'city': 'Singapore', 'zip_code': '238896', 'country': 'SG', 'state': 'SG', 'display_address': ['181 Orchard Rd', '#B1-40', 'Singapore 238896', 'Singapore']}",6566365830.0,+65 6636 5830,1820.1667264382738
i7g7Sxf4oEiVmqEhMXAxLw,little-creatures-brewing-singapore-singapore,Little Creatures Brewing Singapore,https://s3-media3.fl.yelpcdn.com/bphoto/JdMLGyiSgINJdfScz6LtLw/o.jpg,False,https://www.yelp.com/biz/little-creatures-brewing-singapore-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,5,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 1.28260981787335, 'longitude': 103.846201567862}",[],,"{'address1': '36 Club St', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '069469', 'country': 'SG', 'state': 'SG', 'display_address': ['36 Club St', 'Singapore 069469', 'Singapore']}",6562390350.0,+65 6239 0350,3517.334043278054
dHZbxr5db3UsO6g2qP6vaQ,lana-cake-singapore-3,Lana Cake,https://s3-media3.fl.yelpcdn.com/bphoto/30uEHjx7eQKslx40KWFUgQ/o.jpg,False,https://www.yelp.com/biz/lana-cake-singapore-3?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,12,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 1.3318412, 'longitude': 103.806307}",[],$$,"{'address1': '36 Greenwood Avenue', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '289239', 'country': 'SG', 'state': 'SG', 'display_address': ['36 Greenwood Avenue', 'Singapore 289239', 'Singapore']}",6564665315.0,+65 6466 5315,5133.89871531968
LgjfQM4BoY67n49Na__lCg,fun-toast-singapore-5,Fun Toast,https://s3-media4.fl.yelpcdn.com/bphoto/ZSBfwCMriQNm1E03RpIFiA/o.jpg,False,https://www.yelp.com/biz/fun-toast-singapore-5?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,"{'latitude': 1.30310123417131, 'longitude': 103.872861510686}",[],,"{'address1': '1 Stadium Place', 'address2': '#01-39, Kallang Wave Mall', 'address3': '', 'city': 'Singapore', 'zip_code': '397638', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Stadium Place', '#01-39, Kallang Wave Mall', 'Singapore 397638', 'Singapore']}",,,2926.700223514551
qASMTJoD9oPlLOLajiBoaA,empire-cafe-singapore,Empire Cafe,,False,https://www.yelp.com/biz/empire-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.30351, 'longitude': 103.864502}",[],,"{'address1': '1 Beach Rd', 'address2': 'Raffles Hotel', 'address3': None, 'city': 'Singapore', 'zip_code': '189673', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Beach Rd', 'Raffles Hotel', 'Singapore 189673', 'Singapore']}",6564121101.0,+65 6412 1101,3790.1972185530813
LEq3KSBufGSwERna1X3qIA,ps-cafe-singapore-9,PS.Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/xqF-drE3Kwwik8vVtFdF5w/o.jpg,False,https://www.yelp.com/biz/ps-cafe-singapore-9?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'cafes', 'title': 'Cafes'}]",1.5,"{'latitude': 1.28573, 'longitude': 103.8539282}",[],,"{'address1': '1 Fullerton Rd', 'address2': '#02-03B /04', 'address3': 'One Fullerton', 'city': 'Singapore', 'zip_code': '049213', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Fullerton Rd', '#02-03B /04', 'One Fullerton', 'Singapore 049213', 'Singapore']}",6588123198.0,+65 8812 3198,3205.1340310757014
ajha5PpacgW1d-Q7Jp13Uw,graffiti-cafe-singapore-2,Graffiti Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lzpIm-NECY2Y2wP1Xgr2LA/o.jpg,False,https://www.yelp.com/biz/graffiti-cafe-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.35002355105892, 'longitude': 103.874341126469}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '', 'country': 'SG', 'state': 'SG', 'display_address': ['Singapore', 'Singapore']}",,,4888.91419324543
Cc57LcNU5wY09dURRx8sqg,princess-cafe-singapore,Princess Cafe,,False,https://www.yelp.com/biz/princess-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.28866951339089, 'longitude': 103.836723693908}",[],,"{'address1': '403 Havelock Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '169632', 'country': 'SG', 'state': 'SG', 'display_address': ['403 Havelock Rd', 'Singapore 169632', 'Singapore']}",,,3139.794417254567
ddNmAqSrvRK_J0888QPteg,mama-patisserie-singapore,Mama Patisserie,https://s3-media4.fl.yelpcdn.com/bphoto/-diKnBXkL5N0-2FfpEpbbg/o.jpg,False,https://www.yelp.com/biz/mama-patisserie-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 1.3211, 'longitude': 103.8443909}",[],$,"{'address1': '10 Sinaran Drive', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '307506', 'country': 'SG', 'state': 'SG', 'display_address': ['10 Sinaran Drive', 'Singapore 307506', 'Singapore']}",6563976789.0,+65 6397 6789,909.7652826808487
wMHqjhmrORampR0BsJhoTg,lor-mee-stall-no-title,Lor Mee stall,https://s3-media2.fl.yelpcdn.com/bphoto/RcSPm2McOAdcJKZioG8D-A/o.jpg,False,https://www.yelp.com/biz/lor-mee-stall-no-title?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'food', 'title': 'Food'}]",5.0,"{'latitude': 1.33515, 'longitude': 103.8517609}",[],,"{'address1': 'Yong Liang Food Centre', 'address2': 'Blk 66 Toa Payoh Lorong 4', 'address3': '', 'city': 'Singapore', 'zip_code': '310066', 'country': 'SG', 'state': 'SG', 'display_address': ['Yong Liang Food Centre', 'Blk 66 Toa Payoh Lorong 4', 'Singapore 310066', 'Singapore']}",,,2343.409699357276
M-JPTBkFo1zNwmaqGPGanQ,one28-singapore,One28,https://s3-media1.fl.yelpcdn.com/bphoto/jwPZWaiqkkOxJkmqNe9rng/o.jpg,False,https://www.yelp.com/biz/one28-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.2824248, 'longitude': 103.8464352}",[],$$$,"{'address1': '31 Club Street', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '069468', 'country': 'SG', 'state': 'SG', 'display_address': ['31 Club Street', 'Singapore 069468', 'Singapore']}",6583217354.0,+65 8321 7354,3535.6786174141016
7Bd3EQbN0glZCUpWZCNGLA,max-brenner-chocolate-bar-singapore-2,Max Brenner Chocolate Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Z9RSMdIY8B5Ht4KHfatkSQ/o.jpg,False,https://www.yelp.com/biz/max-brenner-chocolate-bar-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.0,"{'latitude': 1.26431, 'longitude': 103.8220673}",[],$$,"{'address1': '1 Harbourfront Walk', 'address2': '#01-116, VivoCity', 'address3': None, 'city': 'Singapore', 'zip_code': '098585', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Harbourfront Walk', '#01-116, VivoCity', 'Singapore 098585', 'Singapore']}",6562784218.0,+65 6278 4218,6241.218652745904
lvM2PrirHtfeYF4mj4Xd3w,chen-cai-eating-house-singapore,Chen Cai Eating House,https://s3-media3.fl.yelpcdn.com/bphoto/jwtH-y8GbkTIZ3Qo_AQwsw/o.jpg,False,https://www.yelp.com/biz/chen-cai-eating-house-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 1.33624828967926, 'longitude': 103.849035891251}",[],,"{'address1': '85A Lorong 4 Toa Payoh', 'address2': '#01-324', 'address3': '', 'city': 'Singapore', 'zip_code': '310085', 'country': 'SG', 'state': 'SG', 'display_address': ['85A Lorong 4 Toa Payoh', '#01-324', 'Singapore 310085', 'Singapore']}",,,2460.3290965111732
xQeSLdV0I1r8b1cdn4yBTQ,starbucks-singapore-18,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/F50N4smIBulCO2Z8IyqXjQ/o.jpg,False,https://www.yelp.com/biz/starbucks-singapore-18?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.2993784, 'longitude': 103.8478027}",[],$,"{'address1': '2 Handy Rd', 'address2': '#01-05', 'address3': None, 'city': 'Singapore', 'zip_code': '229233', 'country': 'SG', 'state': 'SG', 'display_address': ['2 Handy Rd', '#01-05', 'Singapore 229233', 'Singapore']}",6568357490.0,+65 6835 7490,1644.4098021928914
KRouIcMJNoPcTw8Y_LT_aA,tcc-the-connoiseur-concerto-singapore-2,TCC The Connoiseur Concerto,https://s3-media2.fl.yelpcdn.com/bphoto/oMs1G4lMjo5scq3GKwF2Ow/o.jpg,False,https://www.yelp.com/biz/tcc-the-connoiseur-concerto-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.28586, 'longitude': 103.84965}",[],,"{'address1': '51 Circular Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '049406', 'country': 'SG', 'state': 'SG', 'display_address': ['51 Circular Rd', 'Singapore 049406', 'Singapore']}",6565339033.0,+65 6533 9033,3148.920829608541
